target,seed,row,arm,candidate_evaluations,grammar,mask,modulus,residue,validation_accuracy,test_accuracy,detail
heldout_threshold_family,0xA600000000000004,ledger,random,675,random_directed,135,2,0,0.5558,,
heldout_threshold_family,0xA600000000000004,ledger,random,676,fixed,2,3,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,676,random_directed,116,2,1,0.4625,,
heldout_threshold_family,0xA600000000000004,ledger,random,677,fixed,3,3,0,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,677,random_directed,110,2,1,0.5408,,
heldout_threshold_family,0xA600000000000004,ledger,random,678,fixed,4,3,0,0.7075,,
heldout_threshold_family,0xA600000000000004,ledger,random,678,random_directed,127,2,1,0.5808,,
heldout_threshold_family,0xA600000000000004,ledger,random,679,fixed,5,3,0,0.5017,,
heldout_threshold_family,0xA600000000000004,ledger,random,679,random_directed,202,2,1,0.4667,,
heldout_threshold_family,0xA600000000000004,ledger,random,680,fixed,1,2,1,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,680,random_directed,64,3,1,0.4717,,
heldout_threshold_family,0xA600000000000004,ledger,random,681,fixed,2,2,1,0.5200,,
heldout_threshold_family,0xA600000000000004,ledger,random,681,random_directed,183,3,2,0.5183,,
heldout_threshold_family,0xA600000000000004,ledger,random,682,fixed,3,2,1,0.5242,,
heldout_threshold_family,0xA600000000000004,ledger,random,682,random_directed,181,3,0,0.4767,,
heldout_threshold_family,0xA600000000000004,ledger,random,683,fixed,4,2,1,1.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,683,random_directed,73,2,0,0.4217,,
heldout_threshold_family,0xA600000000000004,ledger,random,684,fixed,5,2,1,0.5008,,
heldout_threshold_family,0xA600000000000004,ledger,random,684,random_directed,231,2,1,0.4808,,
heldout_threshold_family,0xA600000000000004,ledger,random,685,fixed,1,3,0,0.4817,,
heldout_threshold_family,0xA600000000000004,ledger,random,685,random_directed,253,2,0,0.3933,,
heldout_threshold_family,0xA600000000000004,ledger,random,686,fixed,2,3,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,686,random_directed,69,2,1,0.5342,,
heldout_threshold_family,0xA600000000000004,ledger,random,687,fixed,3,3,0,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,687,random_directed,175,3,0,0.5192,,
heldout_threshold_family,0xA600000000000004,ledger,random,688,fixed,4,3,0,0.7075,,
heldout_threshold_family,0xA600000000000004,ledger,random,688,random_directed,155,2,0,0.4600,,
heldout_threshold_family,0xA600000000000004,ledger,random,689,fixed,5,3,0,0.5017,,
heldout_threshold_family,0xA600000000000004,ledger,random,689,random_directed,219,2,1,0.4917,,
heldout_threshold_family,0xA600000000000004,ledger,random,690,fixed,1,2,1,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,690,random_directed,44,3,2,0.5042,,
heldout_threshold_family,0xA600000000000004,ledger,random,691,fixed,2,2,1,0.5200,,
heldout_threshold_family,0xA600000000000004,ledger,random,691,random_directed,116,2,1,0.4625,,
heldout_threshold_family,0xA600000000000004,ledger,random,692,fixed,3,2,1,0.5242,,
heldout_threshold_family,0xA600000000000004,ledger,random,692,random_directed,177,3,2,0.4883,,
heldout_threshold_family,0xA600000000000004,ledger,random,693,fixed,4,2,1,1.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,693,random_directed,155,3,2,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,694,fixed,5,2,1,0.5008,,
heldout_threshold_family,0xA600000000000004,ledger,random,694,random_directed,160,3,1,0.5275,,
heldout_threshold_family,0xA600000000000004,ledger,random,695,fixed,1,3,0,0.4817,,
heldout_threshold_family,0xA600000000000004,ledger,random,695,random_directed,56,2,0,0.4433,,
heldout_threshold_family,0xA600000000000004,ledger,random,696,fixed,2,3,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,696,random_directed,135,2,0,0.5558,,
heldout_threshold_family,0xA600000000000004,ledger,random,697,fixed,3,3,0,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,697,random_directed,173,3,2,0.4792,,
heldout_threshold_family,0xA600000000000004,ledger,random,698,fixed,4,3,0,0.7075,,
heldout_threshold_family,0xA600000000000004,ledger,random,698,random_directed,181,2,1,0.5500,,
heldout_threshold_family,0xA600000000000004,ledger,random,699,fixed,5,3,0,0.5017,,
heldout_threshold_family,0xA600000000000004,ledger,random,699,random_directed,23,2,0,0.5558,,
heldout_threshold_family,0xA600000000000004,ledger,random,700,fixed,1,2,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,700,random_directed,199,2,0,0.4808,,
heldout_threshold_family,0xA600000000000004,ledger,random,701,fixed,2,2,0,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,701,random_directed,222,3,1,0.4708,,
heldout_threshold_family,0xA600000000000004,ledger,random,702,fixed,3,2,0,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,702,random_directed,98,2,1,0.5458,,
heldout_threshold_family,0xA600000000000004,ledger,random,703,fixed,4,2,0,0.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,703,random_directed,111,3,2,0.5125,,
heldout_threshold_family,0xA600000000000004,ledger,random,704,fixed,5,2,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,704,random_directed,230,2,1,0.5217,,
heldout_threshold_family,0xA600000000000004,ledger,random,705,fixed,1,3,1,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,705,random_directed,58,2,1,0.4675,,
heldout_threshold_family,0xA600000000000004,ledger,random,706,fixed,2,3,1,0.5175,,
heldout_threshold_family,0xA600000000000004,ledger,random,706,random_directed,52,3,1,0.4858,,
heldout_threshold_family,0xA600000000000004,ledger,random,707,fixed,3,3,1,0.4842,,
heldout_threshold_family,0xA600000000000004,ledger,random,707,random_directed,212,2,0,0.5400,,
heldout_threshold_family,0xA600000000000004,ledger,random,708,fixed,4,3,1,0.4850,,
heldout_threshold_family,0xA600000000000004,ledger,random,708,random_directed,249,3,0,0.5242,,
heldout_threshold_family,0xA600000000000004,ledger,random,709,fixed,5,3,1,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,709,random_directed,185,2,1,0.5467,,
heldout_threshold_family,0xA600000000000004,ledger,random,710,fixed,1,2,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,710,random_directed,168,3,2,0.4942,,
heldout_threshold_family,0xA600000000000004,ledger,random,711,fixed,2,2,0,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,711,random_directed,52,3,2,0.4967,,
heldout_threshold_family,0xA600000000000004,ledger,random,712,fixed,3,2,0,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,712,random_directed,144,3,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,713,fixed,4,2,0,0.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,713,random_directed,14,3,1,0.4792,,
heldout_threshold_family,0xA600000000000004,ledger,random,714,fixed,5,2,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,714,random_directed,212,2,1,0.4600,,
heldout_threshold_family,0xA600000000000004,ledger,random,715,fixed,1,3,1,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,715,random_directed,165,3,1,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,716,fixed,2,3,1,0.5175,,
heldout_threshold_family,0xA600000000000004,ledger,random,716,random_directed,242,2,1,0.5567,,
heldout_threshold_family,0xA600000000000004,ledger,random,717,fixed,3,3,1,0.4842,,
heldout_threshold_family,0xA600000000000004,ledger,random,717,random_directed,140,2,0,0.4467,,
heldout_threshold_family,0xA600000000000004,ledger,random,718,fixed,4,3,1,0.4850,,
heldout_threshold_family,0xA600000000000004,ledger,random,718,random_directed,89,2,1,0.4525,,
heldout_threshold_family,0xA600000000000004,ledger,random,719,fixed,5,3,1,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,719,random_directed,101,3,1,0.4975,,
heldout_threshold_family,0xA600000000000004,ledger,random,720,fixed,1,2,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,720,random_directed,124,2,1,0.5417,,
heldout_threshold_family,0xA600000000000004,ledger,random,721,fixed,2,2,0,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,721,random_directed,36,3,2,0.5083,,
heldout_threshold_family,0xA600000000000004,ledger,random,722,fixed,3,2,0,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,722,random_directed,184,2,0,0.5483,,
heldout_threshold_family,0xA600000000000004,ledger,random,723,fixed,4,2,0,0.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,723,random_directed,193,2,0,0.4483,,
heldout_threshold_family,0xA600000000000004,ledger,random,724,fixed,5,2,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,724,random_directed,88,3,1,0.4950,,
heldout_threshold_family,0xA600000000000004,ledger,random,725,fixed,1,3,2,0.5025,,
heldout_threshold_family,0xA600000000000004,ledger,random,725,random_directed,211,2,1,0.5333,,
heldout_threshold_family,0xA600000000000004,ledger,random,726,fixed,2,3,2,0.4708,,
heldout_threshold_family,0xA600000000000004,ledger,random,726,random_directed,40,2,1,0.4467,,
heldout_threshold_family,0xA600000000000004,ledger,random,727,fixed,3,3,2,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,727,random_directed,41,2,0,0.4408,,
heldout_threshold_family,0xA600000000000004,ledger,random,728,fixed,4,3,2,0.2950,,
heldout_threshold_family,0xA600000000000004,ledger,random,728,random_directed,183,3,2,0.5183,,
heldout_threshold_family,0xA600000000000004,ledger,random,729,fixed,5,3,2,0.4867,,
heldout_threshold_family,0xA600000000000004,ledger,random,729,random_directed,213,3,0,0.4767,,
heldout_threshold_family,0xA600000000000004,ledger,random,730,fixed,1,2,1,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,730,random_directed,86,2,0,0.5358,,
heldout_threshold_family,0xA600000000000004,ledger,random,731,fixed,2,2,1,0.5200,,
heldout_threshold_family,0xA600000000000004,ledger,random,731,random_directed,93,3,2,0.5108,,
heldout_threshold_family,0xA600000000000004,ledger,random,732,fixed,3,2,1,0.5242,,
heldout_threshold_family,0xA600000000000004,ledger,random,732,random_directed,225,2,1,0.4700,,
heldout_threshold_family,0xA600000000000004,ledger,random,733,fixed,4,2,1,1.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,733,random_directed,162,3,0,0.5075,,
heldout_threshold_family,0xA600000000000004,ledger,random,734,fixed,5,2,1,0.5008,,
heldout_threshold_family,0xA600000000000004,ledger,random,734,random_directed,73,2,1,0.5783,,
heldout_threshold_family,0xA600000000000004,ledger,random,735,fixed,1,3,2,0.5025,,
heldout_threshold_family,0xA600000000000004,ledger,random,735,random_directed,167,2,0,0.4600,,
heldout_threshold_family,0xA600000000000004,ledger,random,736,fixed,2,3,2,0.4708,,
heldout_threshold_family,0xA600000000000004,ledger,random,736,random_directed,186,3,2,0.5092,,
heldout_threshold_family,0xA600000000000004,ledger,random,737,fixed,3,3,2,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,737,random_directed,137,3,0,0.5167,,
heldout_threshold_family,0xA600000000000004,ledger,random,738,fixed,4,3,2,0.2950,,
heldout_threshold_family,0xA600000000000004,ledger,random,738,random_directed,4,2,1,0.5908,,
heldout_threshold_family,0xA600000000000004,ledger,random,739,fixed,5,3,2,0.4867,,
heldout_threshold_family,0xA600000000000004,ledger,random,739,random_directed,226,2,1,0.4625,,
heldout_threshold_family,0xA600000000000004,ledger,random,740,fixed,1,2,1,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,740,random_directed,13,3,2,0.5100,,
heldout_threshold_family,0xA600000000000004,ledger,random,741,fixed,2,2,1,0.5200,,
heldout_threshold_family,0xA600000000000004,ledger,random,741,random_directed,74,3,2,0.4917,,
heldout_threshold_family,0xA600000000000004,ledger,random,742,fixed,3,2,1,0.5242,,
heldout_threshold_family,0xA600000000000004,ledger,random,742,random_directed,111,3,0,0.4917,,
heldout_threshold_family,0xA600000000000004,ledger,random,743,fixed,4,2,1,1.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,743,random_directed,184,2,0,0.5483,,
heldout_threshold_family,0xA600000000000004,ledger,random,744,fixed,5,2,1,0.5008,,
heldout_threshold_family,0xA600000000000004,ledger,random,744,random_directed,222,2,0,0.5258,,
heldout_threshold_family,0xA600000000000004,ledger,random,745,fixed,1,3,2,0.5025,,
heldout_threshold_family,0xA600000000000004,ledger,random,745,random_directed,36,2,0,0.5442,,
heldout_threshold_family,0xA600000000000004,ledger,random,746,fixed,2,3,2,0.4708,,
heldout_threshold_family,0xA600000000000004,ledger,random,746,random_directed,10,3,0,0.4708,,
heldout_threshold_family,0xA600000000000004,ledger,random,747,fixed,3,3,2,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,747,random_directed,165,2,1,0.4892,,
heldout_threshold_family,0xA600000000000004,ledger,random,748,fixed,4,3,2,0.2950,,
heldout_threshold_family,0xA600000000000004,ledger,random,748,random_directed,77,3,1,0.5142,,
heldout_threshold_family,0xA600000000000004,ledger,random,749,fixed,5,3,2,0.4867,,
heldout_threshold_family,0xA600000000000004,ledger,random,749,random_directed,99,3,1,0.5225,,
heldout_threshold_family,0xA600000000000004,ledger,random,750,fixed,1,2,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,750,random_directed,127,2,1,0.5808,,
heldout_threshold_family,0xA600000000000004,ledger,random,751,fixed,2,2,0,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,751,random_directed,176,3,1,0.4808,,
heldout_threshold_family,0xA600000000000004,ledger,random,752,fixed,3,2,0,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,752,random_directed,235,2,1,0.4742,,
heldout_threshold_family,0xA600000000000004,ledger,random,753,fixed,4,2,0,0.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,753,random_directed,29,2,0,0.5533,,
heldout_threshold_family,0xA600000000000004,ledger,random,754,fixed,5,2,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,754,random_directed,213,2,0,0.4608,,
heldout_threshold_family,0xA600000000000004,ledger,random,755,fixed,1,3,0,0.4817,,
heldout_threshold_family,0xA600000000000004,ledger,random,755,random_directed,23,3,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,756,fixed,2,3,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,756,random_directed,227,3,2,0.4775,,
heldout_threshold_family,0xA600000000000004,ledger,random,757,fixed,3,3,0,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,757,random_directed,121,3,2,0.4875,,
heldout_threshold_family,0xA600000000000004,ledger,random,758,fixed,4,3,0,0.7075,,
heldout_threshold_family,0xA600000000000004,ledger,random,758,random_directed,253,3,2,0.4417,,
heldout_threshold_family,0xA600000000000004,ledger,random,759,fixed,5,3,0,0.5017,,
heldout_threshold_family,0xA600000000000004,ledger,random,759,random_directed,224,3,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,760,fixed,1,2,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,760,random_directed,135,2,1,0.4442,,
heldout_threshold_family,0xA600000000000004,ledger,random,761,fixed,2,2,0,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,761,random_directed,215,3,1,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,762,fixed,3,2,0,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,762,random_directed,82,3,0,0.5208,,
heldout_threshold_family,0xA600000000000004,ledger,random,763,fixed,4,2,0,0.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,763,random_directed,246,3,0,0.5183,,
heldout_threshold_family,0xA600000000000004,ledger,random,764,fixed,5,2,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,764,random_directed,112,3,2,0.5092,,
heldout_threshold_family,0xA600000000000004,ledger,random,765,fixed,1,3,0,0.4817,,
heldout_threshold_family,0xA600000000000004,ledger,random,765,random_directed,33,2,1,0.4317,,
heldout_threshold_family,0xA600000000000004,ledger,random,766,fixed,2,3,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,766,random_directed,203,3,2,0.5042,,
heldout_threshold_family,0xA600000000000004,ledger,random,767,fixed,3,3,0,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,767,random_directed,242,2,0,0.4433,,
heldout_threshold_family,0xA600000000000004,ledger,random,768,fixed,4,3,0,0.7075,,
heldout_threshold_family,0xA600000000000004,ledger,random,768,random_directed,162,2,0,0.4625,,
heldout_threshold_family,0xA600000000000004,ledger,random,769,fixed,5,3,0,0.5017,,
heldout_threshold_family,0xA600000000000004,ledger,random,769,random_directed,168,2,1,0.5525,,
heldout_threshold_family,0xA600000000000004,ledger,random,770,fixed,1,2,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,770,random_directed,198,3,0,0.4867,,
heldout_threshold_family,0xA600000000000004,ledger,random,771,fixed,2,2,0,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,771,random_directed,126,2,1,0.4642,,
heldout_threshold_family,0xA600000000000004,ledger,random,772,fixed,3,2,0,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,772,random_directed,27,3,0,0.5142,,
heldout_threshold_family,0xA600000000000004,ledger,random,773,fixed,4,2,0,0.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,773,random_directed,26,2,1,0.5375,,
heldout_threshold_family,0xA600000000000004,ledger,random,774,fixed,5,2,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,774,random_directed,66,3,0,0.4775,,
heldout_threshold_family,0xA600000000000004,ledger,random,775,fixed,1,3,1,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,775,random_directed,79,3,2,0.4875,,
heldout_threshold_family,0xA600000000000004,ledger,random,776,fixed,2,3,1,0.5175,,
heldout_threshold_family,0xA600000000000004,ledger,random,776,random_directed,91,2,1,0.5167,,
heldout_threshold_family,0xA600000000000004,ledger,random,777,fixed,3,3,1,0.4842,,
heldout_threshold_family,0xA600000000000004,ledger,random,777,random_directed,63,2,0,0.5450,,
heldout_threshold_family,0xA600000000000004,ledger,random,778,fixed,4,3,1,0.4850,,
heldout_threshold_family,0xA600000000000004,ledger,random,778,random_directed,232,2,1,0.5008,,
heldout_threshold_family,0xA600000000000004,ledger,random,779,fixed,5,3,1,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,779,random_directed,205,2,0,0.4267,,
heldout_threshold_family,0xA600000000000004,ledger,random,780,fixed,1,2,1,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,780,random_directed,219,2,0,0.5083,,
heldout_threshold_family,0xA600000000000004,ledger,random,781,fixed,2,2,1,0.5200,,
heldout_threshold_family,0xA600000000000004,ledger,random,781,random_directed,207,2,1,0.4583,,
heldout_threshold_family,0xA600000000000004,ledger,random,782,fixed,3,2,1,0.5242,,
heldout_threshold_family,0xA600000000000004,ledger,random,782,random_directed,78,2,0,0.5400,,
heldout_threshold_family,0xA600000000000004,ledger,random,783,fixed,4,2,1,1.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,783,random_directed,120,3,2,0.4850,,
heldout_threshold_family,0xA600000000000004,ledger,random,784,fixed,5,2,1,0.5008,,
heldout_threshold_family,0xA600000000000004,ledger,random,784,random_directed,83,2,1,0.4983,,
heldout_threshold_family,0xA600000000000004,ledger,random,785,fixed,1,3,1,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,785,random_directed,70,2,1,0.5275,,
heldout_threshold_family,0xA600000000000004,ledger,random,786,fixed,2,3,1,0.5175,,
heldout_threshold_family,0xA600000000000004,ledger,random,786,random_directed,219,3,0,0.4958,,
heldout_threshold_family,0xA600000000000004,ledger,random,787,fixed,3,3,1,0.4842,,
heldout_threshold_family,0xA600000000000004,ledger,random,787,random_directed,248,3,1,0.5150,,
heldout_threshold_family,0xA600000000000004,ledger,random,788,fixed,4,3,1,0.4850,,
heldout_threshold_family,0xA600000000000004,ledger,random,788,random_directed,18,3,2,0.4750,,
heldout_threshold_family,0xA600000000000004,ledger,random,789,fixed,5,3,1,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,789,random_directed,250,2,1,0.4467,,
heldout_threshold_family,0xA600000000000004,ledger,random,790,fixed,1,2,1,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,790,random_directed,89,2,0,0.5475,,
heldout_threshold_family,0xA600000000000004,ledger,random,791,fixed,2,2,1,0.5200,,
heldout_threshold_family,0xA600000000000004,ledger,random,791,random_directed,248,3,1,0.5150,,
heldout_threshold_family,0xA600000000000004,ledger,random,792,fixed,3,2,1,0.5242,,
heldout_threshold_family,0xA600000000000004,ledger,random,792,random_directed,207,2,1,0.4583,,
heldout_threshold_family,0xA600000000000004,ledger,random,793,fixed,4,2,1,1.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,793,random_directed,94,2,0,0.4817,,
heldout_threshold_family,0xA600000000000004,ledger,random,794,fixed,5,2,1,0.5008,,
heldout_threshold_family,0xA600000000000004,ledger,random,794,random_directed,252,3,0,0.5425,,
heldout_threshold_family,0xA600000000000004,ledger,random,795,fixed,1,3,1,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,795,random_directed,242,3,0,0.4942,,
heldout_threshold_family,0xA600000000000004,ledger,random,796,fixed,2,3,1,0.5175,,
heldout_threshold_family,0xA600000000000004,ledger,random,796,random_directed,170,2,1,0.4883,,
heldout_threshold_family,0xA600000000000004,ledger,random,797,fixed,3,3,1,0.4842,,
heldout_threshold_family,0xA600000000000004,ledger,random,797,random_directed,223,2,1,0.5875,,
heldout_threshold_family,0xA600000000000004,ledger,random,798,fixed,4,3,1,0.4850,,
heldout_threshold_family,0xA600000000000004,ledger,random,798,random_directed,112,3,1,0.4617,,
heldout_threshold_family,0xA600000000000004,ledger,random,799,fixed,5,3,1,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,799,random_directed,171,3,2,0.4958,,
heldout_threshold_family,0xA600000000000004,ledger,random,800,fixed,1,2,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,800,random_directed,198,2,0,0.5225,,
heldout_threshold_family,0xA600000000000004,ledger,random,801,fixed,2,2,0,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,801,random_directed,250,3,1,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,802,fixed,3,2,0,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,802,random_directed,254,2,0,0.4200,,
heldout_threshold_family,0xA600000000000004,ledger,random,803,fixed,4,2,0,0.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,803,random_directed,54,3,1,0.5025,,
heldout_threshold_family,0xA600000000000004,ledger,random,804,fixed,5,2,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,804,random_directed,224,3,2,0.5025,,
heldout_threshold_family,0xA600000000000004,ledger,random,805,fixed,1,3,2,0.5025,,
heldout_threshold_family,0xA600000000000004,ledger,random,805,random_directed,84,2,0,0.4700,,
heldout_threshold_family,0xA600000000000004,ledger,random,806,fixed,2,3,2,0.4708,,
heldout_threshold_family,0xA600000000000004,ledger,random,806,random_directed,199,3,2,0.4825,,
heldout_threshold_family,0xA600000000000004,ledger,random,807,fixed,3,3,2,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,807,random_directed,94,3,0,0.4892,,
heldout_threshold_family,0xA600000000000004,ledger,random,808,fixed,4,3,2,0.2950,,
heldout_threshold_family,0xA600000000000004,ledger,random,808,random_directed,65,3,0,0.4542,,
heldout_threshold_family,0xA600000000000004,ledger,random,809,fixed,5,3,2,0.4867,,
heldout_threshold_family,0xA600000000000004,ledger,random,809,random_directed,196,2,0,0.4550,,
heldout_threshold_family,0xA600000000000004,ledger,random,810,fixed,1,2,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,810,random_directed,254,3,1,0.5058,,
heldout_threshold_family,0xA600000000000004,ledger,random,811,fixed,2,2,0,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,811,random_directed,126,2,0,0.5358,,
heldout_threshold_family,0xA600000000000004,ledger,random,812,fixed,3,2,0,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,812,random_directed,158,2,1,0.5250,,
heldout_threshold_family,0xA600000000000004,ledger,random,813,fixed,4,2,0,0.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,813,random_directed,203,3,2,0.5042,,
heldout_threshold_family,0xA600000000000004,ledger,random,814,fixed,5,2,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,814,random_directed,173,3,1,0.5142,,
heldout_threshold_family,0xA600000000000004,ledger,random,815,fixed,1,3,2,0.5025,,
heldout_threshold_family,0xA600000000000004,ledger,random,815,random_directed,105,3,2,0.4967,,
heldout_threshold_family,0xA600000000000004,ledger,random,816,fixed,2,3,2,0.4708,,
heldout_threshold_family,0xA600000000000004,ledger,random,816,random_directed,53,2,1,0.4808,,
heldout_threshold_family,0xA600000000000004,ledger,random,817,fixed,3,3,2,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,817,random_directed,195,3,1,0.5067,,
heldout_threshold_family,0xA600000000000004,ledger,random,818,fixed,4,3,2,0.2950,,
heldout_threshold_family,0xA600000000000004,ledger,random,818,random_directed,64,3,2,0.5125,,
heldout_threshold_family,0xA600000000000004,ledger,random,819,fixed,5,3,2,0.4867,,
heldout_threshold_family,0xA600000000000004,ledger,random,819,random_directed,33,2,1,0.4317,,
heldout_threshold_family,0xA600000000000004,ledger,random,820,fixed,1,2,0,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,820,random_directed,68,2,0,0.5475,,
heldout_threshold_family,0xA600000000000004,ledger,random,821,fixed,2,2,0,0.4800,,
heldout_threshold_family,0xA600000000000004,ledger,random,821,random_directed,6,2,1,0.4533,,
heldout_threshold_family,0xA600000000000004,ledger,random,822,fixed,3,2,0,0.4758,,
heldout_threshold_family,0xA600000000000004,ledger,random,822,random_directed,15,2,0,0.5350,,
heldout_threshold_family,0xA600000000000004,ledger,random,823,fixed,4,2,0,0.0000,,
heldout_threshold_family,0xA600000000000004,ledger,random,823,random_directed,49,3,1,0.4875,,
heldout_threshold_family,0xA600000000000004,ledger,random,824,fixed,5,2,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,824,random_directed,167,2,0,0.4600,,
heldout_threshold_family,0xA600000000000004,ledger,random,825,fixed,1,3,0,0.4817,,
heldout_threshold_family,0xA600000000000004,ledger,random,825,random_directed,87,2,0,0.4867,,
heldout_threshold_family,0xA600000000000004,ledger,random,826,fixed,2,3,0,0.4992,,
heldout_threshold_family,0xA600000000000004,ledger,random,826,random_directed,146,2,1,0.5458,,
heldout_threshold_family,0xA600000000000004,ledger,random,827,fixed,3,3,0,0.5033,,
heldout_threshold_family,0xA600000000000004,ledger,random,827,random_directed,184,3,2,0.4917,,
heldout_threshold_family,0xA600000000000004,ledger,random,828,fixed,4,3,0,0.7075,,
heldout_threshold_family,0xA600000000000004,ledger,random,828,random_directed,186,3,0,0.4792,,
heldout_threshold_family,0xA600000000000004,ledger,random,829,fixed,5,3,0,0.5017,,
heldout_threshold_family,0xA600000000000004,ledger,random,829,random_directed,38,2,0,0.5067,,
heldout_threshold_family,0xA600000000000004,ledger,random,830,fixed,1,2,1,0.5000,,
heldout_threshold_family,0xA600000000000004,ledger,random,830,random_directed,249,2,1,0.4717,,
heldout_threshold_family,0xA600000000000004,ledger,random,831,fixed,2,2,1,0.5200,,
heldout_threshold_family,0xA600000000000004,ledger,random,831,random_directed,114,3,1,0.5100,,
